id_code,experiment,plate,well,sirna
HUVEC-13_4_I02,HUVEC-13,4,I02,sirna_231
HEPG2-01_4_N19,HEPG2-01,4,N19,sirna_1077
HUVEC-13_4_K16,HUVEC-13,4,K16,sirna_752
RPE-05_3_L15,RPE-05,3,L15,sirna_506
HEPG2-03_2_O13,HEPG2-03,2,O13,sirna_259
HEPG2-03_4_J18,HEPG2-03,4,J18,sirna_984
U2OS-01_3_C20,U2OS-01,3,C20,sirna_678
HUVEC-13_2_K02,HUVEC-13,2,K02,sirna_353
HUVEC-07_4_G07,HUVEC-07,4,G07,sirna_38
U2OS-01_1_K03,U2OS-01,1,K03,sirna_802
HEPG2-01_1_L02,HEPG2-01,1,L02,sirna_1047
HUVEC-01_3_G09,HUVEC-01,3,G09,sirna_587
HEPG2-05_2_B19,HEPG2-05,2,B19,sirna_101
HUVEC-05_1_O04,HUVEC-05,1,O04,sirna_202
RPE-03_1_I19,RPE-03,1,I19,sirna_918
HUVEC-04_2_G18,HUVEC-04,2,G18,sirna_429
HEPG2-06_2_I19,HEPG2-06,2,I19,sirna_8
HUVEC-04_2_N02,HUVEC-04,2,N02,sirna_966
HUVEC-01_2_M16,HUVEC-01,2,M16,sirna_748
RPE-06_4_N22,RPE-06,4,N22,sirna_7
RPE-06_3_K14,RPE-06,3,K14,sirna_118
HEPG2-04_3_M09,HEPG2-04,3,M09,sirna_597
HEPG2-06_4_F17,HEPG2-06,4,F17,sirna_194
HEPG2-04_2_E13,HEPG2-04,2,E13,sirna_579
HEPG2-02_2_K12,HEPG2-02,2,K12,sirna_774
HUVEC-15_4_L05,HUVEC-15,4,L05,sirna_189
HEPG2-07_4_N07,HEPG2-07,4,N07,sirna_1091
RPE-02_4_O03,RPE-02,4,O03,sirna_500
RPE-06_3_L09,RPE-06,3,L09,sirna_779
U2OS-03_1_K16,U2OS-03,1,K16,sirna_197
U2OS-03_1_J12,U2OS-03,1,J12,sirna_434
HEPG2-07_2_K20,HEPG2-07,2,K20,sirna_703
HUVEC-16_1_H05,HUVEC-16,1,H05,sirna_907
HUVEC-08_1_O21,HUVEC-08,1,O21,sirna_653
RPE-07_3_G08,RPE-07,3,G08,sirna_999
RPE-06_1_G14,RPE-06,1,G14,sirna_1055
HUVEC-04_1_F02,HUVEC-04,1,F02,sirna_887
HUVEC-15_1_D13,HUVEC-15,1,D13,sirna_939
RPE-03_1_I16,RPE-03,1,I16,sirna_300
U2OS-03_1_O18,U2OS-03,1,O18,sirna_610
HEPG2-02_3_H05,HEPG2-02,3,H05,sirna_707
HUVEC-09_4_E09,HUVEC-09,4,E09,sirna_298
HUVEC-02_3_L08,HUVEC-02,3,L08,sirna_17
HEPG2-07_3_O13,HEPG2-07,3,O13,sirna_616
HEPG2-04_4_O18,HEPG2-04,4,O18,sirna_532
RPE-05_4_O04,RPE-05,4,O04,sirna_277
HEPG2-03_2_K19,HEPG2-03,2,K19,sirna_900
HUVEC-09_2_H06,HUVEC-09,2,H06,sirna_223
HUVEC-10_4_J18,HUVEC-10,4,J18,sirna_670
HUVEC-04_2_B22,HUVEC-04,2,B22,sirna_899
HUVEC-11_1_M16,HUVEC-11,1,M16,sirna_817
U2OS-03_1_B06,U2OS-03,1,B06,sirna_321
HUVEC-14_4_B12,HUVEC-14,4,B12,sirna_326
U2OS-03_4_B10,U2OS-03,4,B10,sirna_168
HUVEC-13_2_F18,HUVEC-13,2,F18,sirna_563
RPE-05_4_I21,RPE-05,4,I21,sirna_988
RPE-06_1_J18,RPE-06,1,J18,sirna_689
HEPG2-04_1_O18,HEPG2-04,1,O18,sirna_58
RPE-01_1_N21,RPE-01,1,N21,sirna_465
HUVEC-12_2_E18,HUVEC-12,2,E18,sirna_669
U2OS-01_3_F05,U2OS-01,3,F05,sirna_444
HUVEC-01_4_B06,HUVEC-01,4,B06,sirna_150
RPE-06_3_J13,RPE-06,3,J13,sirna_448
RPE-01_2_D21,RPE-01,2,D21,sirna_412
HUVEC-02_3_B07,HUVEC-02,3,B07,sirna_874
HUVEC-11_2_F09,HUVEC-11,2,F09,sirna_150
HEPG2-02_4_H05,HEPG2-02,4,H05,sirna_1036
U2OS-03_3_L12,U2OS-03,3,L12,sirna_1059
HUVEC-10_4_I03,HUVEC-10,4,I03,sirna_777
HUVEC-13_1_O12,HUVEC-13,1,O12,sirna_838
HEPG2-05_1_H10,HEPG2-05,1,H10,sirna_597
RPE-02_3_F18,RPE-02,3,F18,sirna_1119
HUVEC-15_3_B10,HUVEC-15,3,B10,sirna_415
HUVEC-03_1_H02,HUVEC-03,1,H02,sirna_416
HUVEC-12_1_E17,HUVEC-12,1,E17,sirna_715
RPE-01_1_J18,RPE-01,1,J18,sirna_279
U2OS-02_4_F10,U2OS-02,4,F10,sirna_808
HEPG2-01_3_F12,HEPG2-01,3,F12,sirna_620
HEPG2-05_4_G07,HEPG2-05,4,G07,sirna_515
HUVEC-15_3_B20,HUVEC-15,3,B20,sirna_1099
HEPG2-04_4_O23,HEPG2-04,4,O23,sirna_271
RPE-05_1_N11,RPE-05,1,N11,sirna_43
HUVEC-10_3_B08,HUVEC-10,3,B08,sirna_114
HUVEC-08_3_B20,HUVEC-08,3,B20,sirna_707
RPE-07_3_L17,RPE-07,3,L17,sirna_1029
HUVEC-16_1_B19,HUVEC-16,1,B19,sirna_709
HEPG2-05_1_B04,HEPG2-05,1,B04,sirna_481
RPE-07_4_G06,RPE-07,4,G06,sirna_135
HUVEC-13_3_L12,HUVEC-13,3,L12,sirna_78
HEPG2-04_2_K06,HEPG2-04,2,K06,sirna_976
U2OS-01_1_E03,U2OS-01,1,E03,sirna_315
HUVEC-08_4_O11,HUVEC-08,4,O11,sirna_764
HEPG2-06_2_D06,HEPG2-06,2,D06,sirna_1028
U2OS-02_3_B04,U2OS-02,3,B04,sirna_394
RPE-04_4_D11,RPE-04,4,D11,sirna_691
HUVEC-04_2_N05,HUVEC-04,2,N05,sirna_508
RPE-06_3_M17,RPE-06,3,M17,sirna_191
HUVEC-05_4_D06,HUVEC-05,4,D06,sirna_826
HUVEC-12_3_G19,HUVEC-12,3,G19,sirna_1033
RPE-06_1_G17,RPE-06,1,G17,sirna_75
HUVEC-03_2_N20,HUVEC-03,2,N20,sirna_914
HUVEC-12_1_L08,HUVEC-12,1,L08,sirna_88
HUVEC-07_1_I19,HUVEC-07,1,I19,sirna_414
HEPG2-02_2_N02,HEPG2-02,2,N02,sirna_642
HEPG2-04_3_G04,HEPG2-04,3,G04,sirna_108
HUVEC-14_1_G02,HUVEC-14,1,G02,sirna_654
RPE-02_3_E21,RPE-02,3,E21,sirna_782
U2OS-02_4_M17,U2OS-02,4,M17,sirna_1110
RPE-05_4_H05,RPE-05,4,H05,sirna_833
HUVEC-10_2_K18,HUVEC-10,2,K18,sirna_786
HUVEC-07_3_N21,HUVEC-07,3,N21,sirna_661
U2OS-02_4_D04,U2OS-02,4,D04,sirna_722
U2OS-03_1_K04,U2OS-03,1,K04,sirna_647
RPE-04_4_M16,RPE-04,4,M16,sirna_407
HEPG2-02_2_K08,HEPG2-02,2,K08,sirna_792
RPE-07_2_F20,RPE-07,2,F20,sirna_435
HUVEC-09_3_L23,HUVEC-09,3,L23,sirna_288
HUVEC-02_4_H12,HUVEC-02,4,H12,sirna_415
HUVEC-16_1_E14,HUVEC-16,1,E14,sirna_816
RPE-01_4_G15,RPE-01,4,G15,sirna_262
HUVEC-09_2_O13,HUVEC-09,2,O13,sirna_495
HUVEC-15_3_J20,HUVEC-15,3,J20,sirna_769
RPE-01_2_B07,RPE-01,2,B07,sirna_480
HEPG2-04_2_B03,HEPG2-04,2,B03,sirna_739
RPE-01_2_C20,RPE-01,2,C20,sirna_900
HEPG2-01_2_G23,HEPG2-01,2,G23,sirna_204
RPE-05_3_O11,RPE-05,3,O11,sirna_580
HUVEC-11_4_I18,HUVEC-11,4,I18,sirna_200
HUVEC-07_1_O11,HUVEC-07,1,O11,sirna_354
U2OS-03_2_F18,U2OS-03,2,F18,sirna_255
HEPG2-04_4_N20,HEPG2-04,4,N20,sirna_333
HUVEC-13_2_B14,HUVEC-13,2,B14,sirna_933
HUVEC-13_2_K17,HUVEC-13,2,K17,sirna_706
HUVEC-14_4_D14,HUVEC-14,4,D14,sirna_3
HEPG2-05_3_C04,HEPG2-05,3,C04,sirna_139
U2OS-02_4_I23,U2OS-02,4,I23,sirna_1000
HUVEC-11_1_M04,HUVEC-11,1,M04,sirna_737
HUVEC-01_4_N19,HUVEC-01,4,N19,sirna_764
HUVEC-08_3_D07,HUVEC-08,3,D07,sirna_87
HUVEC-05_4_K16,HUVEC-05,4,K16,sirna_762
RPE-05_2_O11,RPE-05,2,O11,sirna_335
HEPG2-06_1_K10,HEPG2-06,1,K10,sirna_561
HUVEC-10_3_I05,HUVEC-10,3,I05,sirna_901
RPE-07_1_I03,RPE-07,1,I03,sirna_751
U2OS-03_4_I02,U2OS-03,4,I02,sirna_847
HEPG2-02_4_H06,HEPG2-02,4,H06,sirna_477
HUVEC-08_1_F17,HUVEC-08,1,F17,sirna_218
RPE-01_2_L15,RPE-01,2,L15,sirna_71
HUVEC-06_2_L15,HUVEC-06,2,L15,sirna_56
U2OS-03_3_L02,U2OS-03,3,L02,sirna_446
HUVEC-05_1_N16,HUVEC-05,1,N16,sirna_321
U2OS-02_3_K15,U2OS-02,3,K15,sirna_726
U2OS-03_3_H16,U2OS-03,3,H16,sirna_609
HEPG2-04_1_H09,HEPG2-04,1,H09,sirna_715
HEPG2-05_4_N20,HEPG2-05,4,N20,sirna_70
HUVEC-15_3_I09,HUVEC-15,3,I09,sirna_288
RPE-05_4_O11,RPE-05,4,O11,sirna_520
HUVEC-11_2_F20,HUVEC-11,2,F20,sirna_949
HUVEC-10_2_M17,HUVEC-10,2,M17,sirna_69
RPE-02_3_J14,RPE-02,3,J14,sirna_898
RPE-04_3_H09,RPE-04,3,H09,sirna_76
RPE-04_3_D17,RPE-04,3,D17,sirna_734
HEPG2-04_3_M12,HEPG2-04,3,M12,sirna_405
HUVEC-03_4_J16,HUVEC-03,4,J16,sirna_420
RPE-02_4_N11,RPE-02,4,N11,sirna_1080
HUVEC-10_1_F05,HUVEC-10,1,F05,sirna_300
HEPG2-02_1_G17,HEPG2-02,1,G17,sirna_893
HUVEC-06_4_M17,HUVEC-06,4,M17,sirna_257
RPE-04_4_O13,RPE-04,4,O13,sirna_353
HUVEC-10_4_H04,HUVEC-10,4,H04,sirna_536
HUVEC-03_1_J18,HUVEC-03,1,J18,sirna_561
HEPG2-02_2_C09,HEPG2-02,2,C09,sirna_381
HUVEC-12_3_J10,HUVEC-12,3,J10,sirna_336
HEPG2-01_4_I10,HEPG2-01,4,I10,sirna_36
HUVEC-08_1_E21,HUVEC-08,1,E21,sirna_425
HUVEC-04_1_I10,HUVEC-04,1,I10,sirna_239
U2OS-01_1_I07,U2OS-01,1,I07,sirna_76
HUVEC-01_2_K06,HUVEC-01,2,K06,sirna_1067
HUVEC-09_3_H12,HUVEC-09,3,H12,sirna_150
U2OS-02_3_E18,U2OS-02,3,E18,sirna_734
HUVEC-09_1_G12,HUVEC-09,1,G12,sirna_296
U2OS-03_3_C21,U2OS-03,3,C21,sirna_337
HEPG2-04_2_F02,HEPG2-04,2,F02,sirna_875
HEPG2-06_1_I12,HEPG2-06,1,I12,sirna_1078
HUVEC-06_2_I15,HUVEC-06,2,I15,sirna_119
RPE-02_2_B12,RPE-02,2,B12,sirna_862
HUVEC-03_3_H21,HUVEC-03,3,H21,sirna_358
RPE-06_4_K13,RPE-06,4,K13,sirna_484
HUVEC-01_1_G09,HUVEC-01,1,G09,sirna_887
RPE-02_1_J20,RPE-02,1,J20,sirna_131
HUVEC-10_1_E05,HUVEC-10,1,E05,sirna_302
HUVEC-01_2_K14,HUVEC-01,2,K14,sirna_204
HUVEC-15_2_E15,HUVEC-15,2,E15,sirna_742
RPE-06_2_D02,RPE-06,2,D02,sirna_564
HUVEC-13_3_N10,HUVEC-13,3,N10,sirna_263
HEPG2-01_3_D06,HEPG2-01,3,D06,sirna_361
HEPG2-05_1_H05,HEPG2-05,1,H05,sirna_452
RPE-01_4_D11,RPE-01,4,D11,sirna_963
HUVEC-03_1_E20,HUVEC-03,1,E20,sirna_51
RPE-03_3_C18,RPE-03,3,C18,sirna_963
HUVEC-01_2_F02,HUVEC-01,2,F02,sirna_554
HEPG2-03_1_O08,HEPG2-03,1,O08,sirna_865
HUVEC-12_4_L15,HUVEC-12,4,L15,sirna_591
HEPG2-06_3_B14,HEPG2-06,3,B14,sirna_617
RPE-06_1_G15,RPE-06,1,G15,sirna_654
HEPG2-02_3_O10,HEPG2-02,3,O10,sirna_337
HUVEC-09_3_O23,HUVEC-09,3,O23,sirna_398
HUVEC-06_1_F20,HUVEC-06,1,F20,sirna_1066
HEPG2-05_2_I03,HEPG2-05,2,I03,sirna_796
RPE-07_4_G22,RPE-07,4,G22,sirna_421
HEPG2-06_3_J20,HEPG2-06,3,J20,sirna_337
HUVEC-01_2_G20,HUVEC-01,2,G20,sirna_883
RPE-02_4_K13,RPE-02,4,K13,sirna_1000
RPE-07_3_G18,RPE-07,3,G18,sirna_270
RPE-04_4_O10,RPE-04,4,O10,sirna_531
RPE-05_4_E04,RPE-05,4,E04,sirna_677
HEPG2-06_3_G11,HEPG2-06,3,G11,sirna_630
U2OS-01_1_N03,U2OS-01,1,N03,sirna_61
RPE-06_2_K21,RPE-06,2,K21,sirna_525
HUVEC-14_4_O11,HUVEC-14,4,O11,sirna_627
HUVEC-12_3_C05,HUVEC-12,3,C05,sirna_360
HEPG2-06_2_K23,HEPG2-06,2,K23,sirna_884
HUVEC-09_4_J02,HUVEC-09,4,J02,sirna_622
HEPG2-01_4_H18,HEPG2-01,4,H18,sirna_844
U2OS-01_3_M10,U2OS-01,3,M10,sirna_180
HUVEC-02_2_G02,HUVEC-02,2,G02,sirna_1124
HUVEC-10_4_M10,HUVEC-10,4,M10,sirna_312
RPE-06_3_D19,RPE-06,3,D19,sirna_344
HEPG2-02_4_B21,HEPG2-02,4,B21,sirna_277
HEPG2-06_2_N11,HEPG2-06,2,N11,sirna_26
HUVEC-04_1_I11,HUVEC-04,1,I11,sirna_1085
HEPG2-02_3_F02,HEPG2-02,3,F02,sirna_995
HUVEC-11_4_D19,HUVEC-11,4,D19,sirna_7
RPE-04_2_D16,RPE-04,2,D16,sirna_828
HUVEC-14_3_J10,HUVEC-14,3,J10,sirna_1127
HUVEC-14_1_L10,HUVEC-14,1,L10,sirna_177
HUVEC-12_3_D19,HUVEC-12,3,D19,sirna_881
RPE-02_4_B21,RPE-02,4,B21,sirna_451
HUVEC-10_1_B11,HUVEC-10,1,B11,sirna_42
HUVEC-07_4_M23,HUVEC-07,4,M23,sirna_109
HUVEC-08_4_G16,HUVEC-08,4,G16,sirna_629
HUVEC-13_2_J04,HUVEC-13,2,J04,sirna_151
HUVEC-05_2_B04,HUVEC-05,2,B04,sirna_42
HUVEC-08_1_K07,HUVEC-08,1,K07,sirna_88
HUVEC-11_3_C14,HUVEC-11,3,C14,sirna_555
HUVEC-14_3_K22,HUVEC-14,3,K22,sirna_251
HUVEC-07_4_B20,HUVEC-07,4,B20,sirna_14
U2OS-01_4_G05,U2OS-01,4,G05,sirna_204
HUVEC-03_2_J05,HUVEC-03,2,J05,sirna_855
RPE-04_4_M12,RPE-04,4,M12,sirna_960
HUVEC-14_2_E23,HUVEC-14,2,E23,sirna_244
HUVEC-14_4_K03,HUVEC-14,4,K03,sirna_413
HEPG2-03_4_I16,HEPG2-03,4,I16,sirna_531
HEPG2-06_1_O18,HEPG2-06,1,O18,sirna_1092
U2OS-02_3_I20,U2OS-02,3,I20,sirna_1096
HEPG2-02_2_E15,HEPG2-02,2,E15,sirna_1124
HEPG2-03_2_J12,HEPG2-03,2,J12,sirna_97
HUVEC-02_3_E23,HUVEC-02,3,E23,sirna_140
HUVEC-04_3_B18,HUVEC-04,3,B18,sirna_576
RPE-05_4_D23,RPE-05,4,D23,sirna_808
RPE-06_4_M12,RPE-06,4,M12,sirna_169
HUVEC-10_2_L10,HUVEC-10,2,L10,sirna_17
HUVEC-14_4_L06,HUVEC-14,4,L06,sirna_107
HUVEC-01_2_M14,HUVEC-01,2,M14,sirna_255
RPE-06_1_L11,RPE-06,1,L11,sirna_1069
RPE-01_4_M04,RPE-01,4,M04,sirna_121
HUVEC-01_2_E13,HUVEC-01,2,E13,sirna_192
HEPG2-03_4_D20,HEPG2-03,4,D20,sirna_220
RPE-03_3_H08,RPE-03,3,H08,sirna_433
RPE-04_1_I18,RPE-04,1,I18,sirna_104
HUVEC-07_3_K08,HUVEC-07,3,K08,sirna_494
HUVEC-15_4_D20,HUVEC-15,4,D20,sirna_754
HUVEC-12_2_O20,HUVEC-12,2,O20,sirna_875
HEPG2-07_1_K07,HEPG2-07,1,K07,sirna_1047
HEPG2-01_3_E23,HEPG2-01,3,E23,sirna_526
HUVEC-15_4_C09,HUVEC-15,4,C09,sirna_343
HEPG2-07_2_D06,HEPG2-07,2,D06,sirna_641
RPE-06_2_O03,RPE-06,2,O03,sirna_19
RPE-05_4_D17,RPE-05,4,D17,sirna_807
HUVEC-11_3_H21,HUVEC-11,3,H21,sirna_615
HUVEC-05_1_E23,HUVEC-05,1,E23,sirna_1066
U2OS-02_4_D23,U2OS-02,4,D23,sirna_453
HEPG2-03_3_K03,HEPG2-03,3,K03,sirna_656
HUVEC-14_4_H08,HUVEC-14,4,H08,sirna_122
HEPG2-01_4_L09,HEPG2-01,4,L09,sirna_826
HUVEC-16_1_D11,HUVEC-16,1,D11,sirna_282
HUVEC-05_3_J20,HUVEC-05,3,J20,sirna_734
HEPG2-03_1_L18,HEPG2-03,1,L18,sirna_222
RPE-05_1_E23,RPE-05,1,E23,sirna_174
HUVEC-04_3_B04,HUVEC-04,3,B04,sirna_534
HEPG2-01_1_N05,HEPG2-01,1,N05,sirna_670
HUVEC-07_3_J18,HUVEC-07,3,J18,sirna_1025
HUVEC-14_4_O05,HUVEC-14,4,O05,sirna_28
HUVEC-09_2_K02,HUVEC-09,2,K02,sirna_422
U2OS-02_2_I10,U2OS-02,2,I10,sirna_296
HUVEC-12_3_E05,HUVEC-12,3,E05,sirna_314
U2OS-01_2_F20,U2OS-01,2,F20,sirna_1007
HUVEC-08_2_H16,HUVEC-08,2,H16,sirna_626
HUVEC-01_4_B21,HUVEC-01,4,B21,sirna_168
RPE-01_1_N09,RPE-01,1,N09,sirna_321
RPE-05_3_L06,RPE-05,3,L06,sirna_817
HUVEC-12_3_B18,HUVEC-12,3,B18,sirna_802
HUVEC-14_2_K09,HUVEC-14,2,K09,sirna_125
U2OS-03_3_O10,U2OS-03,3,O10,sirna_771
HUVEC-02_4_D21,HUVEC-02,4,D21,sirna_686
HUVEC-08_4_M04,HUVEC-08,4,M04,sirna_420
HEPG2-03_3_G21,HEPG2-03,3,G21,sirna_818
HUVEC-11_3_L13,HUVEC-11,3,L13,sirna_416
HUVEC-15_1_H02,HUVEC-15,1,H02,sirna_508
RPE-03_4_F05,RPE-03,4,F05,sirna_43
RPE-03_2_G05,RPE-03,2,G05,sirna_105
RPE-03_2_L18,RPE-03,2,L18,sirna_742
RPE-05_4_D20,RPE-05,4,D20,sirna_764
HUVEC-06_2_C14,HUVEC-06,2,C14,sirna_122
HUVEC-14_3_B10,HUVEC-14,3,B10,sirna_701
HUVEC-09_3_J05,HUVEC-09,3,J05,sirna_388
RPE-01_2_H04,RPE-01,2,H04,sirna_195
HUVEC-10_1_D13,HUVEC-10,1,D13,sirna_216
HUVEC-06_3_H16,HUVEC-06,3,H16,sirna_801
RPE-05_3_F06,RPE-05,3,F06,sirna_361
HEPG2-02_1_K18,HEPG2-02,1,K18,sirna_728
HUVEC-02_1_B20,HUVEC-02,1,B20,sirna_95
HUVEC-08_4_B17,HUVEC-08,4,B17,sirna_132
HEPG2-06_3_G23,HEPG2-06,3,G23,sirna_898
HUVEC-14_1_H17,HUVEC-14,1,H17,sirna_378
RPE-01_4_K08,RPE-01,4,K08,sirna_533
RPE-07_3_G17,RPE-07,3,G17,sirna_805
RPE-05_2_G13,RPE-05,2,G13,sirna_862
HUVEC-07_1_D16,HUVEC-07,1,D16,sirna_962
HUVEC-11_4_E09,HUVEC-11,4,E09,sirna_3
RPE-01_1_L14,RPE-01,1,L14,sirna_727
HEPG2-07_3_J10,HEPG2-07,3,J10,sirna_447
RPE-01_4_G08,RPE-01,4,G08,sirna_824
HUVEC-10_1_J06,HUVEC-10,1,J06,sirna_318
HUVEC-15_1_H13,HUVEC-15,1,H13,sirna_858
RPE-06_1_J13,RPE-06,1,J13,sirna_252
HUVEC-09_2_N10,HUVEC-09,2,N10,sirna_1114
HUVEC-13_4_N05,HUVEC-13,4,N05,sirna_676
HUVEC-05_1_D04,HUVEC-05,1,D04,sirna_1046
HEPG2-06_2_J17,HEPG2-06,2,J17,sirna_510
RPE-01_1_D11,RPE-01,1,D11,sirna_1127
HUVEC-10_4_D03,HUVEC-10,4,D03,sirna_449
U2OS-02_4_D11,U2OS-02,4,D11,sirna_441
HEPG2-01_3_D02,HEPG2-01,3,D02,sirna_1130
RPE-02_2_L07,RPE-02,2,L07,sirna_899
HEPG2-04_4_E20,HEPG2-04,4,E20,sirna_909
HUVEC-04_3_N22,HUVEC-04,3,N22,sirna_806
RPE-07_3_J06,RPE-07,3,J06,sirna_269
HUVEC-10_1_I21,HUVEC-10,1,I21,sirna_1067
HEPG2-06_4_L09,HEPG2-06,4,L09,sirna_815
HUVEC-16_4_H21,HUVEC-16,4,H21,sirna_925
RPE-01_4_O05,RPE-01,4,O05,sirna_29
RPE-03_4_H04,RPE-03,4,H04,sirna_893
HEPG2-05_4_B09,HEPG2-05,4,B09,sirna_56
RPE-01_1_D19,RPE-01,1,D19,sirna_919
HEPG2-03_4_F18,HEPG2-03,4,F18,sirna_832
HUVEC-04_4_J14,HUVEC-04,4,J14,sirna_1061
HUVEC-08_2_L02,HUVEC-08,2,L02,sirna_914
HUVEC-15_3_G14,HUVEC-15,3,G14,sirna_938
HUVEC-04_3_B13,HUVEC-04,3,B13,sirna_759
RPE-03_1_C12,RPE-03,1,C12,sirna_884
HUVEC-01_3_E18,HUVEC-01,3,E18,sirna_759
HUVEC-11_4_D14,HUVEC-11,4,D14,sirna_918
HUVEC-14_1_D05,HUVEC-14,1,D05,sirna_447
HUVEC-08_2_C17,HUVEC-08,2,C17,sirna_628
HUVEC-02_4_B09,HUVEC-02,4,B09,sirna_379
HUVEC-07_4_F09,HUVEC-07,4,F09,sirna_404
HEPG2-04_4_J13,HEPG2-04,4,J13,sirna_101
HEPG2-05_1_N15,HEPG2-05,1,N15,sirna_599
HUVEC-07_1_N10,HUVEC-07,1,N10,sirna_395
HUVEC-02_1_G15,HUVEC-02,1,G15,sirna_757
HUVEC-03_1_B19,HUVEC-03,1,B19,sirna_158
HUVEC-16_3_I08,HUVEC-16,3,I08,sirna_80
HUVEC-09_1_G04,HUVEC-09,1,G04,sirna_753
HUVEC-13_1_C02,HUVEC-13,1,C02,sirna_280
RPE-07_4_G21,RPE-07,4,G21,sirna_220
HUVEC-04_1_G14,HUVEC-04,1,G14,sirna_649
RPE-03_1_L06,RPE-03,1,L06,sirna_657
HEPG2-05_2_E02,HEPG2-05,2,E02,sirna_207
HUVEC-09_1_O10,HUVEC-09,1,O10,sirna_492
HUVEC-13_3_F10,HUVEC-13,3,F10,sirna_536
HUVEC-04_2_J14,HUVEC-04,2,J14,sirna_328
RPE-03_4_M17,RPE-03,4,M17,sirna_488
HUVEC-11_3_C16,HUVEC-11,3,C16,sirna_494
HUVEC-03_4_N13,HUVEC-03,4,N13,sirna_421
HUVEC-16_2_I22,HUVEC-16,2,I22,sirna_883
HEPG2-01_3_O18,HEPG2-01,3,O18,sirna_69
HUVEC-10_3_J04,HUVEC-10,3,J04,sirna_1063
HUVEC-05_1_O08,HUVEC-05,1,O08,sirna_749
RPE-05_1_E19,RPE-05,1,E19,sirna_254
HEPG2-03_4_M23,HEPG2-03,4,M23,sirna_333
HUVEC-10_1_O22,HUVEC-10,1,O22,sirna_665
HEPG2-02_3_F20,HEPG2-02,3,F20,sirna_1134
RPE-06_1_H09,RPE-06,1,H09,sirna_759
HUVEC-06_4_L11,HUVEC-06,4,L11,sirna_431
RPE-04_1_E20,RPE-04,1,E20,sirna_279
RPE-07_1_N08,RPE-07,1,N08,sirna_693
HUVEC-10_1_G19,HUVEC-10,1,G19,sirna_510
HEPG2-05_2_J21,HEPG2-05,2,J21,sirna_933
HUVEC-10_1_K05,HUVEC-10,1,K05,sirna_1105
HUVEC-11_1_M20,HUVEC-11,1,M20,sirna_21
RPE-01_4_N12,RPE-01,4,N12,sirna_386
HUVEC-02_4_C12,HUVEC-02,4,C12,sirna_27
HEPG2-06_4_N10,HEPG2-06,4,N10,sirna_988
HEPG2-05_3_G12,HEPG2-05,3,G12,sirna_488
HUVEC-14_4_N12,HUVEC-14,4,N12,sirna_297
RPE-02_4_N05,RPE-02,4,N05,sirna_901
HEPG2-03_1_D09,HEPG2-03,1,D09,sirna_385
HEPG2-02_3_F08,HEPG2-02,3,F08,sirna_636
HUVEC-08_3_L02,HUVEC-08,3,L02,sirna_741
HUVEC-12_3_E13,HUVEC-12,3,E13,sirna_497
HUVEC-13_1_L08,HUVEC-13,1,L08,sirna_1022
RPE-02_2_E12,RPE-02,2,E12,sirna_1133
HUVEC-08_2_O07,HUVEC-08,2,O07,sirna_471
HUVEC-09_3_C12,HUVEC-09,3,C12,sirna_162
HEPG2-01_4_D03,HEPG2-01,4,D03,sirna_971
HUVEC-15_2_I07,HUVEC-15,2,I07,sirna_599
U2OS-01_2_K08,U2OS-01,2,K08,sirna_220
HUVEC-08_2_I21,HUVEC-08,2,I21,sirna_1053
HUVEC-01_2_D16,HUVEC-01,2,D16,sirna_573
HUVEC-07_3_O09,HUVEC-07,3,O09,sirna_539
RPE-05_3_G19,RPE-05,3,G19,sirna_681
HEPG2-03_4_N06,HEPG2-03,4,N06,sirna_330
U2OS-03_1_C14,U2OS-03,1,C14,sirna_13
U2OS-01_2_I16,U2OS-01,2,I16,sirna_1036
HUVEC-01_4_L11,HUVEC-01,4,L11,sirna_352
HEPG2-07_2_M06,HEPG2-07,2,M06,sirna_286
HUVEC-08_2_O04,HUVEC-08,2,O04,sirna_559
U2OS-03_2_G08,U2OS-03,2,G08,sirna_4
HUVEC-06_2_D04,HUVEC-06,2,D04,sirna_1067
HUVEC-11_1_M08,HUVEC-11,1,M08,sirna_458
HUVEC-06_2_H17,HUVEC-06,2,H17,sirna_835
HUVEC-14_1_M20,HUVEC-14,1,M20,sirna_486
RPE-02_4_M09,RPE-02,4,M09,sirna_530
RPE-05_1_K08,RPE-05,1,K08,sirna_229
HEPG2-04_1_L11,HEPG2-04,1,L11,sirna_104
HUVEC-03_1_B18,HUVEC-03,1,B18,sirna_575
U2OS-02_1_F02,U2OS-02,1,F02,sirna_1129
HUVEC-06_4_M06,HUVEC-06,4,M06,sirna_1061
U2OS-02_4_B13,U2OS-02,4,B13,sirna_420
HEPG2-05_3_G02,HEPG2-05,3,G02,sirna_434
HUVEC-14_1_I15,HUVEC-14,1,I15,sirna_405
HEPG2-03_2_E12,HEPG2-03,2,E12,sirna_679
RPE-07_3_F12,RPE-07,3,F12,sirna_1106
RPE-07_4_B13,RPE-07,4,B13,sirna_415
HEPG2-02_3_G19,HEPG2-02,3,G19,sirna_729
HUVEC-15_3_D17,HUVEC-15,3,D17,sirna_1061
HUVEC-13_3_O22,HUVEC-13,3,O22,sirna_735
HUVEC-11_4_I05,HUVEC-11,4,I05,sirna_199
RPE-01_3_K23,RPE-01,3,K23,sirna_495
